,Date,Time,Station,CAPE,CIN
1590,1992-05-20,0,PIT,41.02261281463878 joule / kilogram,-0.00050114314667783 joule / kilogram
1591,1992-05-20,0,IAD,0.0 joule / kilogram,0.0 joule / kilogram
1592,1992-05-20,0,WAL,0.08220366771999325 joule / kilogram,-0.0017643328499002391 joule / kilogram
1593,1992-05-20,0,GSO,0.0 joule / kilogram,0.0 joule / kilogram
1594,1992-05-20,0,CHS,0.8077427590636984 joule / kilogram,-0.05041621069320054 joule / kilogram
1595,1992-05-20,0,TBW,0.0 joule / kilogram,0.0 joule / kilogram
1596,1992-05-21,12,UIL,0.0 joule / kilogram,0.0 joule / kilogram
1597,1992-05-21,12,MFR,0.0 joule / kilogram,0.0 joule / kilogram
1598,1992-05-21,12,BOI,0.0 joule / kilogram,0.0 joule / kilogram
1599,1992-05-21,12,OAK,0.0 joule / kilogram,0.0 joule / kilogram
1600,1992-05-21,12,NKX,59.50067537953346 joule / kilogram,-2.0711350047654924 joule / kilogram
1601,1992-05-21,12,GGW,0.0 joule / kilogram,0.0 joule / kilogram
1602,1992-05-21,12,SLC,0.0 joule / kilogram,0.0 joule / kilogram
1603,1992-05-21,12,GJT,5.043905596234854 joule / kilogram,-54.01328693499088 joule / kilogram
1604,1992-05-21,12,DNR,0.0 joule / kilogram,0.0 joule / kilogram
1605,1992-05-21,12,TUS,33.79923098381583 joule / kilogram,-357.1785095655023 joule / kilogram
1606,1992-05-21,12,BIS,50.97241094494666 joule / kilogram,-373.68224628938214 joule / kilogram
1607,1992-05-21,12,WPL,0.0 joule / kilogram,0.0 joule / kilogram
1608,1992-05-21,12,INL,0.0 joule / kilogram,0.0 joule / kilogram
1609,1992-05-21,12,YMO,0.0 joule / kilogram,0.0 joule / kilogram
1610,1992-05-21,12,GRB,0.0 joule / kilogram,0.0 joule / kilogram
1611,1992-05-21,12,LBF,18.773391637759428 joule / kilogram,-155.67602820953596 joule / kilogram
1612,1992-05-21,12,DDC,579.3570738449079 joule / kilogram,-0.0004829991599112194 joule / kilogram
1613,1992-05-21,12,TOP,507.2398982310666 joule / kilogram,-69.96543775645637 joule / kilogram
1614,1992-05-21,12,AMA,573.310395981655 joule / kilogram,-0.14013756975598596 joule / kilogram
1615,1992-05-21,12,OUN,149.95523849580266 joule / kilogram,-99.82513259725526 joule / kilogram
1616,1992-05-21,12,MAF,0.437358850796966 joule / kilogram,-144.88301916131078 joule / kilogram
1617,1992-05-21,12,DRT,0.5673383775140707 joule / kilogram,-289.57529086588295 joule / kilogram
1618,1992-05-21,12,ADN,931.788397948799 joule / kilogram,-10.56883725136184 joule / kilogram
1619,1992-05-21,12,BRO,1118.0588357667273 joule / kilogram,-57.42383962729784 joule / kilogram
1620,1992-05-21,12,LZK,130.39486934799137 joule / kilogram,-189.79895453309985 joule / kilogram
1621,1992-05-21,12,LCH,23.02826025427317 joule / kilogram,-101.88119236477336 joule / kilogram
1622,1992-05-21,12,JAN,0.0 joule / kilogram,0.0 joule / kilogram
1623,1992-05-21,12,LIX,0.0 joule / kilogram,0.0 joule / kilogram
1624,1992-05-21,12,BNA,144.98463208858695 joule / kilogram,-178.5662128255133 joule / kilogram
1625,1992-05-21,12,TLH,0.0 joule / kilogram,0.0 joule / kilogram
1626,1992-05-21,12,WMW,0.0 joule / kilogram,0.0 joule / kilogram
1627,1992-05-21,12,BUF,0.0 joule / kilogram,0.0 joule / kilogram
1628,1992-05-21,12,ALB,0.0 joule / kilogram,0.0 joule / kilogram
1629,1992-05-21,12,CAR,0.0 joule / kilogram,0.0 joule / kilogram
1630,1992-05-21,12,YQI,0.0 joule / kilogram,0.0 joule / kilogram
1631,1992-05-21,12,CHH,0.0 joule / kilogram,0.0 joule / kilogram
1632,1992-05-21,12,PIT,0.0 joule / kilogram,0.0 joule / kilogram
1633,1992-05-21,12,IAD,0.0 joule / kilogram,0.0 joule / kilogram
1634,1992-05-21,12,WAL,0.0 joule / kilogram,0.0 joule / kilogram
1635,1992-05-21,12,GSO,0.0 joule / kilogram,0.0 joule / kilogram
1636,1992-05-21,12,TBW,3.2286752270461707 joule / kilogram,-261.65228175410095 joule / kilogram
1637,1992-05-21,0,UIL,0.0 joule / kilogram,0.0 joule / kilogram
1638,1992-05-21,0,BOI,12.370664976868882 joule / kilogram,-1.1405349657157065 joule / kilogram
1639,1992-05-21,0,OAK,0.0 joule / kilogram,0.0 joule / kilogram
1640,1992-05-21,0,NKX,384.09290905024284 joule / kilogram,-3.198727329292048 joule / kilogram
1641,1992-05-21,0,GGW,47.969171694841826 joule / kilogram,-111.13503500473038 joule / kilogram
1642,1992-05-21,0,RAP,937.0451581203803 joule / kilogram,-0.12085368622523858 joule / kilogram
1643,1992-05-21,0,SLC,234.2730419632245 joule / kilogram,-57.554824496427685 joule / kilogram
1644,1992-05-21,0,GJT,32.359364838136415 joule / kilogram,-13.209631588888906 joule / kilogram
1645,1992-05-21,0,TUS,0.0 joule / kilogram,0.0 joule / kilogram
1646,1992-05-21,0,BIS,825.5495472474844 joule / kilogram,-200.98352316871447 joule / kilogram
1647,1992-05-21,0,WPL,30.43060886247423 joule / kilogram,-282.61881908935356 joule / kilogram
1648,1992-05-21,0,INL,110.48769462665587 joule / kilogram,-211.57103084997038 joule / kilogram
1649,1992-05-21,0,YMO,1100.187416565108 joule / kilogram,-125.26427169608911 joule / kilogram
1650,1992-05-21,0,GRB,0.0 joule / kilogram,0.0 joule / kilogram
1651,1992-05-21,0,LBF,455.4654180773797 joule / kilogram,-4.009357927537672 joule / kilogram
1652,1992-05-21,0,DDC,1087.587867002831 joule / kilogram,-69.66923110858893 joule / kilogram
1653,1992-05-21,0,TOP,506.9668525629303 joule / kilogram,-18.266550113363813 joule / kilogram
1654,1992-05-21,0,AMA,886.2768081457249 joule / kilogram,-16.780069566710687 joule / kilogram
1655,1992-05-21,0,OUN,318.50312250103906 joule / kilogram,-0.0001291134269000273 joule / kilogram
1656,1992-05-21,0,MAF,300.4251571836378 joule / kilogram,-0.00014500251005174352 joule / kilogram
1657,1992-05-21,0,DRT,1299.1062976106534 joule / kilogram,-0.0001642913506356689 joule / kilogram
1658,1992-05-21,0,BRO,0.0 joule / kilogram,0.0 joule / kilogram
1659,1992-05-21,0,LZK,2056.6987643708153 joule / kilogram,-31.34583819604804 joule / kilogram
1660,1992-05-21,0,LCH,0.0 joule / kilogram,-8.770177478620372 joule / kilogram
1661,1992-05-21,0,JAN,102.62544221814325 joule / kilogram,-18.905565994645496 joule / kilogram
1662,1992-05-21,0,LIX,158.85627146699062 joule / kilogram,-32.63616466642008 joule / kilogram
1663,1992-05-21,0,BNA,1074.5255856002884 joule / kilogram,-46.75837455275902 joule / kilogram
1664,1992-05-21,0,TLH,118.3953920581119 joule / kilogram,-5.659681495934516 joule / kilogram
1665,1992-05-21,0,WMW,0.0 joule / kilogram,0.0 joule / kilogram
1666,1992-05-21,0,BUF,0.41179631425206664 joule / kilogram,-0.23631937858741456 joule / kilogram
1667,1992-05-21,0,ALB,0.0 joule / kilogram,0.0 joule / kilogram
1668,1992-05-21,0,CAR,0.0 joule / kilogram,0.0 joule / kilogram
1669,1992-05-21,0,YQI,0.0 joule / kilogram,0.0 joule / kilogram
1670,1992-05-21,0,CHH,0.0 joule / kilogram,0.0 joule / kilogram
1671,1992-05-21,0,PIT,0.0 joule / kilogram,0.0 joule / kilogram
1672,1992-05-21,0,IAD,0.0 joule / kilogram,0.0 joule / kilogram
1673,1992-05-21,0,WAL,0.0 joule / kilogram,0.0 joule / kilogram
1674,1992-05-21,0,GSO,0.0014039951969721913 joule / kilogram,-0.023087931594646543 joule / kilogram
1675,1992-05-21,0,CHS,39.91373053121132 joule / kilogram,-24.036607629598635 joule / kilogram
1676,1992-05-21,0,TBW,216.4367724300385 joule / kilogram,-3.0043110628289442 joule / kilogram
1677,1992-05-22,12,MFR,0.0 joule / kilogram,0.0 joule / kilogram
1678,1992-05-22,12,BOI,0.0 joule / kilogram,0.0 joule / kilogram
1679,1992-05-22,12,OAK,0.0 joule / kilogram,0.0 joule / kilogram
1680,1992-05-22,12,NKX,0.0 joule / kilogram,0.0 joule / kilogram
1681,1992-05-22,12,GGW,0.0 joule / kilogram,0.0 joule / kilogram
1682,1992-05-22,12,SLC,0.0 joule / kilogram,0.0 joule / kilogram
1683,1992-05-22,12,GJT,0.0 joule / kilogram,0.0 joule / kilogram
1684,1992-05-22,12,TUS,0.43397359261771623 joule / kilogram,-310.41563841674696 joule / kilogram
1685,1992-05-22,12,BIS,0.0 joule / kilogram,0.0 joule / kilogram
1686,1992-05-22,12,INL,54.12668924321733 joule / kilogram,-102.49752998309418 joule / kilogram
1687,1992-05-22,12,YMO,0.7413111559307277 joule / kilogram,-0.6500623830025043 joule / kilogram
1688,1992-05-22,12,GRB,0.0 joule / kilogram,0.0 joule / kilogram
1689,1992-05-22,12,LBF,0.0 joule / kilogram,0.0 joule / kilogram
1690,1992-05-22,12,DDC,183.34681100960577 joule / kilogram,-217.7279588625902 joule / kilogram
1691,1992-05-22,12,TOP,0.0 joule / kilogram,0.0 joule / kilogram
1692,1992-05-22,12,AMA,1079.0838157193557 joule / kilogram,-44.9552569693035 joule / kilogram
1693,1992-05-22,12,OUN,0.0 joule / kilogram,0.0 joule / kilogram
1694,1992-05-22,12,MAF,1722.0829633544463 joule / kilogram,-3.2619532206541773 joule / kilogram
1695,1992-05-22,12,DRT,547.3301523922256 joule / kilogram,-200.5167123090915 joule / kilogram
1696,1992-05-22,12,CRP,1010.4270821363133 joule / kilogram,-43.56251355499936 joule / kilogram
1697,1992-05-22,12,ADN,1292.7035816923506 joule / kilogram,-0.0005200352654343325 joule / kilogram
1698,1992-05-22,12,BRO,1096.040615258648 joule / kilogram,-39.1244224897836 joule / kilogram
1699,1992-05-22,12,LZK,86.2988332901424 joule / kilogram,-171.6705168094413 joule / kilogram
1700,1992-05-22,12,LCH,88.33825221912103 joule / kilogram,-84.02807853558431 joule / kilogram
1701,1992-05-22,12,JAN,0.0 joule / kilogram,0.0 joule / kilogram
1702,1992-05-22,12,LIX,0.0 joule / kilogram,0.0 joule / kilogram
1703,1992-05-22,12,BNA,2.320584053645605 joule / kilogram,-201.9714874460236 joule / kilogram
1704,1992-05-22,12,TLH,0.0 joule / kilogram,0.0 joule / kilogram
1705,1992-05-22,12,WMW,0.0 joule / kilogram,0.0 joule / kilogram
1706,1992-05-22,12,BUF,0.0 joule / kilogram,0.0 joule / kilogram
1707,1992-05-22,12,ALB,0.0 joule / kilogram,0.0 joule / kilogram
1708,1992-05-22,12,CAR,0.0 joule / kilogram,0.0 joule / kilogram
1709,1992-05-22,12,YQI,0.0 joule / kilogram,0.0 joule / kilogram
1710,1992-05-22,12,CHH,0.0 joule / kilogram,0.0 joule / kilogram
1711,1992-05-22,12,PIT,0.0 joule / kilogram,0.0 joule / kilogram
1712,1992-05-22,12,IAD,0.0 joule / kilogram,0.0 joule / kilogram
1713,1992-05-22,12,WAL,0.0 joule / kilogram,0.0 joule / kilogram
1714,1992-05-22,12,GSO,0.0 joule / kilogram,0.0 joule / kilogram
1715,1992-05-22,12,CHS,0.0 joule / kilogram,0.0 joule / kilogram
1716,1992-05-22,12,TBW,241.6975470466113 joule / kilogram,-23.699317623943895 joule / kilogram
1717,1992-05-22,0,UIL,0.0 joule / kilogram,0.0 joule / kilogram
1718,1992-05-22,0,MFR,0.0 joule / kilogram,0.0 joule / kilogram
1719,1992-05-22,0,BOI,0.0 joule / kilogram,0.0 joule / kilogram
1720,1992-05-22,0,OAK,0.0 joule / kilogram,0.0 joule / kilogram
1721,1992-05-22,0,GGW,0.0 joule / kilogram,0.0 joule / kilogram
1722,1992-05-22,0,SLC,73.54788754704938 joule / kilogram,-0.09063339284799676 joule / kilogram
1723,1992-05-22,0,GJT,408.8672043490582 joule / kilogram,-0.102367648843389 joule / kilogram
1724,1992-05-22,0,TUS,132.68327567265723 joule / kilogram,-155.18276703531777 joule / kilogram
1725,1992-05-22,0,BIS,0.0 joule / kilogram,0.0 joule / kilogram
1726,1992-05-22,0,WPL,0.0 joule / kilogram,0.0 joule / kilogram
1727,1992-05-22,0,INL,697.9764944389268 joule / kilogram,-0.6033993329005785 joule / kilogram
1728,1992-05-22,0,YMO,0.0 joule / kilogram,0.0 joule / kilogram
1729,1992-05-22,0,GRB,0.0 joule / kilogram,0.0 joule / kilogram
1730,1992-05-22,0,LBF,1354.955156774902 joule / kilogram,-42.71799209349066 joule / kilogram
1731,1992-05-22,0,DDC,1240.3925551035031 joule / kilogram,-0.00020749391645650408 joule / kilogram
1732,1992-05-22,0,TOP,345.0953340662686 joule / kilogram,-58.367340573873896 joule / kilogram
1733,1992-05-22,0,AMA,783.7819789842711 joule / kilogram,-4.5168011526062255 joule / kilogram
1734,1992-05-22,0,OUN,390.29193821791324 joule / kilogram,-0.0016873349783044361 joule / kilogram
1735,1992-05-22,0,MAF,960.0929827548086 joule / kilogram,-0.0003160149323158489 joule / kilogram
1736,1992-05-22,0,DRT,2891.6001796410906 joule / kilogram,-0.00013100516668195156 joule / kilogram
1737,1992-05-22,0,CRP,2130.6562094727215 joule / kilogram,-0.00026982402200250615 joule / kilogram
1738,1992-05-22,0,BRO,0.0 joule / kilogram,0.0 joule / kilogram
1739,1992-05-22,0,LZK,1627.4869722054364 joule / kilogram,-69.8231778114225 joule / kilogram
1740,1992-05-22,0,LCH,0.0 joule / kilogram,0.0 joule / kilogram
1741,1992-05-22,0,JAN,0.0 joule / kilogram,0.0 joule / kilogram
1742,1992-05-22,0,LIX,1136.6810772716854 joule / kilogram,-10.731747010750281 joule / kilogram
1743,1992-05-22,0,BNA,165.66175811549502 joule / kilogram,-89.74253039414131 joule / kilogram
1744,1992-05-22,0,TLH,0.0 joule / kilogram,0.0 joule / kilogram
1745,1992-05-22,0,WMW,0.0 joule / kilogram,0.0 joule / kilogram
1746,1992-05-22,0,BUF,1.3292620502156705 joule / kilogram,-0.36996562068843053 joule / kilogram
1747,1992-05-22,0,ALB,0.0 joule / kilogram,0.0 joule / kilogram
1748,1992-05-22,0,CAR,0.0 joule / kilogram,0.0 joule / kilogram
1749,1992-05-22,0,YQI,0.0 joule / kilogram,0.0 joule / kilogram
1750,1992-05-22,0,PIT,0.0 joule / kilogram,0.0 joule / kilogram
1751,1992-05-22,0,IAD,0.0 joule / kilogram,0.0 joule / kilogram
1752,1992-05-22,0,WAL,0.0 joule / kilogram,0.0 joule / kilogram
1753,1992-05-22,0,GSO,0.0 joule / kilogram,0.0 joule / kilogram
1754,1992-05-22,0,CHS,45.67293797505482 joule / kilogram,-12.528328199515242 joule / kilogram
1755,1992-05-22,0,TBW,1311.3741836896018 joule / kilogram,-15.784400926301341 joule / kilogram
1756,1992-05-24,12,MFR,0.0 joule / kilogram,0.0 joule / kilogram
1757,1992-05-24,12,BOI,0.0 joule / kilogram,0.0 joule / kilogram
1758,1992-05-24,12,OAK,0.0 joule / kilogram,0.0 joule / kilogram
1759,1992-05-24,12,NKX,3.1446433341519784 joule / kilogram,-4.070341916655667 joule / kilogram
1760,1992-05-24,12,GGW,0.0 joule / kilogram,0.0 joule / kilogram
1761,1992-05-24,12,SLC,17.24756169858419 joule / kilogram,-451.9731663262499 joule / kilogram
1762,1992-05-24,12,GJT,0.0 joule / kilogram,0.0 joule / kilogram
1763,1992-05-24,12,DNR,0.0 joule / kilogram,0.0 joule / kilogram
1764,1992-05-24,12,TUS,165.5729104420926 joule / kilogram,-367.13545129824894 joule / kilogram
1765,1992-05-24,12,BIS,0.0 joule / kilogram,0.0 joule / kilogram
1766,1992-05-24,12,WPL,0.0 joule / kilogram,0.0 joule / kilogram
1767,1992-05-24,12,INL,0.0 joule / kilogram,0.0 joule / kilogram
1768,1992-05-24,12,YMO,0.0 joule / kilogram,0.0 joule / kilogram
1769,1992-05-24,12,GRB,0.0 joule / kilogram,0.0 joule / kilogram
1770,1992-05-24,12,LBF,0.0 joule / kilogram,0.0 joule / kilogram
1771,1992-05-24,12,DDC,0.0 joule / kilogram,0.0 joule / kilogram
1772,1992-05-24,12,TOP,0.0 joule / kilogram,0.0 joule / kilogram
1773,1992-05-24,12,AMA,115.84154464520272 joule / kilogram,-0.11989853311373831 joule / kilogram
1774,1992-05-24,12,OUN,0.5478394353591471 joule / kilogram,-9.08175406865402 joule / kilogram
1775,1992-05-24,12,MAF,4.59527096345364 joule / kilogram,-172.1680803122106 joule / kilogram
1776,1992-05-24,12,DRT,135.89587825756138 joule / kilogram,-107.1893555245245 joule / kilogram
1777,1992-05-24,12,CRP,19.124292649333345 joule / kilogram,-506.5682812244433 joule / kilogram
1778,1992-05-24,12,ADN,1287.8026720154062 joule / kilogram,-0.0002193038099643683 joule / kilogram
1779,1992-05-24,12,BRO,251.07735602866654 joule / kilogram,-237.88690256198728 joule / kilogram
1780,1992-05-24,12,LZK,0.0 joule / kilogram,0.0 joule / kilogram
1781,1992-05-24,12,LCH,119.45755133808254 joule / kilogram,-184.2697110504807 joule / kilogram
1782,1992-05-24,12,JAN,0.0 joule / kilogram,0.0 joule / kilogram
1783,1992-05-24,12,LIX,15.340079733050127 joule / kilogram,-206.7450854177334 joule / kilogram
1784,1992-05-24,12,BNA,22.871087557862822 joule / kilogram,-93.97021219255136 joule / kilogram
1785,1992-05-24,12,TLH,0.0 joule / kilogram,0.0 joule / kilogram
1786,1992-05-24,12,WMW,0.2923804301973764 joule / kilogram,-0.32708785588451994 joule / kilogram
1787,1992-05-24,12,BUF,0.08163833003320997 joule / kilogram,-2.7506388599681726 joule / kilogram
1788,1992-05-24,12,ALB,0.0 joule / kilogram,-3.85468236310204 joule / kilogram
1789,1992-05-24,12,CAR,5.765744335815656 joule / kilogram,-0.9446675976094908 joule / kilogram
1790,1992-05-24,12,YQI,0.0 joule / kilogram,0.0 joule / kilogram
1791,1992-05-24,12,CHH,0.0 joule / kilogram,0.0 joule / kilogram
1792,1992-05-24,12,PIT,0.0 joule / kilogram,0.0 joule / kilogram
1793,1992-05-24,12,IAD,0.0 joule / kilogram,0.0 joule / kilogram
1794,1992-05-24,12,WAL,0.0 joule / kilogram,0.0 joule / kilogram
1795,1992-05-24,12,GSO,0.0 joule / kilogram,0.0 joule / kilogram
1796,1992-05-24,12,CHS,0.0 joule / kilogram,0.0 joule / kilogram
1797,1992-05-24,12,TBW,0.0 joule / kilogram,0.0 joule / kilogram
1798,1992-05-24,0,UIL,0.0 joule / kilogram,0.0 joule / kilogram
1799,1992-05-24,0,MFR,0.0 joule / kilogram,0.0 joule / kilogram
1800,1992-05-24,0,BOI,0.0 joule / kilogram,0.0 joule / kilogram
1801,1992-05-24,0,OAK,0.0 joule / kilogram,0.0 joule / kilogram
1802,1992-05-24,0,NKX,103.90920376628065 joule / kilogram,-241.24603980129723 joule / kilogram
1803,1992-05-24,0,GGW,0.0 joule / kilogram,0.0 joule / kilogram
1804,1992-05-24,0,RAP,0.0 joule / kilogram,0.0 joule / kilogram
1805,1992-05-24,0,SLC,0.0 joule / kilogram,0.0 joule / kilogram
1806,1992-05-24,0,GJT,340.74672704595827 joule / kilogram,-38.49369384941814 joule / kilogram
1807,1992-05-24,0,DNR,0.0 joule / kilogram,0.0 joule / kilogram
1808,1992-05-24,0,TUS,339.566354932605 joule / kilogram,-44.974484538330664 joule / kilogram
1809,1992-05-24,0,BIS,0.0 joule / kilogram,0.0 joule / kilogram
1810,1992-05-24,0,WPL,25.564647172868415 joule / kilogram,-0.5295361547529389 joule / kilogram
1811,1992-05-24,0,INL,0.0 joule / kilogram,0.0 joule / kilogram
1812,1992-05-24,0,YMO,30.8849367605986 joule / kilogram,-1.1304102057480363 joule / kilogram
1813,1992-05-24,0,GRB,0.0 joule / kilogram,0.0 joule / kilogram
1814,1992-05-24,0,LBF,0.0 joule / kilogram,0.0 joule / kilogram
1815,1992-05-24,0,DDC,56.852264101047396 joule / kilogram,-0.00013789775521092708 joule / kilogram
1816,1992-05-24,0,TOP,0.0 joule / kilogram,0.0 joule / kilogram
1817,1992-05-24,0,AMA,1.7642016868352888 joule / kilogram,-0.6293162191718136 joule / kilogram
1818,1992-05-24,0,OUN,2.842344738409614 joule / kilogram,-0.001285311671725463 joule / kilogram
1819,1992-05-24,0,MAF,558.0495719411546 joule / kilogram,-0.00022617887385837534 joule / kilogram
1820,1992-05-24,0,DRT,603.1881034645887 joule / kilogram,-0.00012870237410917635 joule / kilogram
1821,1992-05-24,0,CRP,1280.2566508251916 joule / kilogram,-8.674856289367549 joule / kilogram
1822,1992-05-24,0,BRO,478.3618796213762 joule / kilogram,-92.44034357718206 joule / kilogram
1823,1992-05-24,0,LZK,2031.470679421646 joule / kilogram,-24.71036112125941 joule / kilogram
1824,1992-05-24,0,LCH,1385.2969089810413 joule / kilogram,-2.2880056173776753 joule / kilogram
1825,1992-05-24,0,JAN,0.0 joule / kilogram,0.0 joule / kilogram
1826,1992-05-24,0,LIX,1114.6012517807656 joule / kilogram,-42.18122544558704 joule / kilogram
1827,1992-05-24,0,BNA,1.2552121765594118 joule / kilogram,-36.26723034605811 joule / kilogram
1828,1992-05-24,0,TLH,0.0 joule / kilogram,0.0 joule / kilogram
1829,1992-05-24,0,WMW,0.7831885719059836 joule / kilogram,-7.853061521863617 joule / kilogram
1830,1992-05-24,0,BUF,0.2749026429444274 joule / kilogram,-0.0011075883010994725 joule / kilogram
1831,1992-05-24,0,ALB,873.7266031224971 joule / kilogram,-2.0461923761571543 joule / kilogram
1832,1992-05-24,0,CAR,2.901939450498587 joule / kilogram,-168.65390847680965 joule / kilogram
1833,1992-05-24,0,YQI,0.0 joule / kilogram,0.0 joule / kilogram
1834,1992-05-24,0,CHH,0.0 joule / kilogram,0.0 joule / kilogram
1835,1992-05-24,0,PIT,307.41481270909145 joule / kilogram,-15.940388345142917 joule / kilogram
1836,1992-05-24,0,WAL,0.0 joule / kilogram,0.0 joule / kilogram
1837,1992-05-24,0,GSO,0.01039530194378456 joule / kilogram,-0.042277983600895234 joule / kilogram
1838,1992-05-24,0,CHS,0.0 joule / kilogram,0.0 joule / kilogram
1839,1992-05-24,0,TBW,784.2769290984268 joule / kilogram,-65.85166323099801 joule / kilogram
1840,1992-05-25,12,UIL,0.0 joule / kilogram,0.0 joule / kilogram
1841,1992-05-25,12,MFR,0.0 joule / kilogram,0.0 joule / kilogram
1842,1992-05-25,12,BOI,0.0 joule / kilogram,0.0 joule / kilogram
1843,1992-05-25,12,OAK,0.0 joule / kilogram,0.0 joule / kilogram
1844,1992-05-25,12,NKX,1.0802565228155288 joule / kilogram,-1.157808454084771 joule / kilogram
1845,1992-05-25,12,GGW,0.0 joule / kilogram,0.0 joule / kilogram
1846,1992-05-25,12,SLC,5.293734595849045 joule / kilogram,-442.02347215203855 joule / kilogram
